-9.102660417556762695e-01,-3.306518867611885071e-02,-2.008179903030395508e+00,-1.479787826538085938e-01,1.952448606491088867e+00,5.740134119987487793e-01,1.792876005172729492e+00,7.839699983596801758e-01,-4.695839583873748779e-01,-2.656265974044799805e+00
-1.507063657045364380e-01,1.868409290909767151e-02,-2.501338720321655273e+00,-1.499512434005737305e+00,-6.282650947570800781e+00,-1.568044066429138184e+00,-1.611383438110351562e+01,1.900124430656433105e+00,1.016421541571617126e-01,1.634507536888122559e+00
3.633660078048706055e-02,3.804934769868850708e-02,-2.282609939575195312e+00,-3.312830328941345215e-01,7.310674786567687988e-01,-2.948346138000488281e+00,1.883091926574707031e+00,2.611451447010040283e-01,-3.199870288372039795e-01,-4.392429590225219727e-01
-1.128092408180236816e-01,-1.618867367506027222e-01,-2.618996381759643555e+00,-4.913079738616943359e-02,-1.357097923755645752e-01,-4.185600757598876953e+00,-1.121846318244934082e+00,-7.345255613327026367e-01,-9.094219803810119629e-01,-2.539091587066650391e+00
-1.095099806785583496e+00,-1.925407163798809052e-02,-1.013185605406761169e-01,4.772447645664215088e-01,-1.834065914154052734e+00,-6.242664903402328491e-02,-2.737030029296875000e+00,-2.551818609237670898e+00,-2.061749696731567383e-01,-3.250840187072753906e+00
6.956987199373543262e-04,9.206895828247070312e-01,-3.099675476551055908e-01,-1.544193387031555176e+00,-7.455871999263763428e-02,-1.058371737599372864e-01,-5.187863111495971680e-02,-1.238910675048828125e+00,-3.522490262985229492e-01,-4.611722528934478760e-01
2.159008532762527466e-01,-7.629452347755432129e-01,4.026255384087562561e-02,4.080545902252197266e-01,-2.888867072761058807e-02,5.143291473388671875e+00,-3.663498401641845703e+00,-3.913856029510498047e+00,8.275023661553859711e-03,1.920786499977111816e+00
2.454517185688018799e-01,4.207232221961021423e-02,-2.720500826835632324e-01,-4.060624837875366211e-01,-1.881124734878540039e+00,-1.316014975309371948e-01,-3.226054430007934570e+00,-1.951277703046798706e-01,-4.655898213386535645e-01,-8.937618732452392578e-01
1.073147132992744446e-01,-1.143090352416038513e-01,-1.346818208694458008e-01,-3.366263508796691895e-01,-4.095394909381866455e-01,-1.200427114963531494e-01,-1.737601757049560547e-01,1.983106285333633423e-01,3.676897883415222168e-01,5.624754726886749268e-02
1.448318719863891602e+00,3.507284224033355713e-01,6.542375087738037109e-01,5.272627472877502441e-01,-2.700975894927978516e+00,-6.300435662269592285e-01,-1.606416130065917969e+01,-4.644820690155029297e+00,-3.953190445899963379e-01,1.051998257637023926e+00
3.118022978305816650e-01,6.179508566856384277e-02,1.741749048233032227e-01,1.874231249094009399e-01,-3.850479051470756531e-02,1.566037982702255249e-01,1.572749614715576172e-01,1.487235128879547119e-01,3.585261106491088867e-01,2.622608244419097900e-01
3.652943074703216553e-01,-1.232771724462509155e-01,-2.825884222984313965e-01,1.910597383975982666e-01,-1.242060214281082153e-01,2.192659527063369751e-01,1.563256233930587769e-01,2.361826151609420776e-01,1.060375049710273743e-01,6.079139932990074158e-02
-3.945319652557373047e+00,6.183435209095478058e-03,-6.375345706939697266e+00,-2.784353017807006836e+00,-3.301165103912353516e+00,-4.416873455047607422e+00,-1.043623447418212891e+01,-9.931687116622924805e-01,-6.393781304359436035e-01,-4.572962760925292969e+00
-7.140177767723798752e-03,-6.160603463649749756e-02,-3.208149671554565430e-01,2.802623510360717773e-01,-5.468771327286958694e-03,2.610210180282592773e-01,5.964567661285400391e-01,-2.715382874011993408e-01,2.492994666099548340e-01,3.557080775499343872e-02
-2.585826873779296875e+00,-5.525453090667724609e-01,-1.347077012062072754e+00,1.445291638374328613e+00,-7.985870540142059326e-02,-7.173559665679931641e+00,-1.359739661216735840e+00,2.346331834793090820e+00,-8.090355247259140015e-02,-5.406550168991088867e-01
2.008978843688964844e+00,2.978532314300537109e-01,1.546326279640197754e+00,1.364833712577819824e+00,2.046331167221069336e+00,-3.532809257507324219e+00,4.605705261230468750e+00,-1.527418494224548340e+00,-5.239821076393127441e-01,-1.655071258544921875e+00
3.304010629653930664e-01,1.456165909767150879e-01,-1.027572441101074219e+01,-7.153563499450683594e-01,-1.997135519981384277e+00,-4.005201816558837891e+00,-1.120686754584312439e-01,-4.427049681544303894e-02,-8.080647587776184082e-01,-1.060780167579650879e+00
-1.143980145454406738e+00,-4.611033499240875244e-01,-1.167103767395019531e+00,-8.257947564125061035e-01,1.333011746406555176e+00,-1.425102710723876953e+00,2.736667633056640625e+00,2.551135420799255371e-01,-7.858357392251491547e-03,-3.850255489349365234e+00
1.113220214843750000e+00,1.977418549358844757e-03,-2.246222272515296936e-02,1.977727562189102173e-01,-1.534431576728820801e+00,-9.013167381286621094e+00,-2.570698559284210205e-01,-1.625787466764450073e-01,-6.732404232025146484e-01,-4.025891721248626709e-01
-3.885177850723266602e+00,-8.744626045227050781e-01,7.585526108741760254e-01,-1.949508786201477051e-01,-1.975755095481872559e+00,-6.973479747772216797e+00,-6.621928215026855469e+00,2.066940546035766602e+00,-1.486022919416427612e-01,3.525004148483276367e+00
