-2.953321337699890137e-01,5.269050598144531250e-03,-6.306385993957519531e-02,4.714854061603546143e-02,1.791089177131652832e-01,-2.636771798133850098e-01,4.292470812797546387e-01,1.454616189002990723e-01,4.406945705413818359e-01,3.380602896213531494e-01
-3.726590871810913086e-01,-8.071870356798171997e-02,-9.862360358238220215e-02,1.629057228565216064e-01,-2.800777554512023926e-01,-2.903996109962463379e-01,3.948354721069335938e-01,-8.378687500953674316e-02,3.909465074539184570e-01,-3.001424670219421387e-02
-2.391230165958404541e-01,9.756409376859664917e-02,-1.515152007341384888e-01,-6.100339889526367188e-01,1.279184073209762573e-01,-4.320757389068603516e-01,-1.079956367611885071e-01,2.207301929593086243e-02,4.210551381111145020e-01,3.710531890392303467e-01
2.688936889171600342e-01,4.190089106559753418e-01,-1.678278148174285889e-01,3.553877770900726318e-01,-1.868749707937240601e-01,-9.175434708595275879e-02,3.326713740825653076e-01,3.773115277290344238e-01,2.554947137832641602e-02,3.159711658954620361e-01
3.509360551834106445e-01,1.887901723384857178e-01,-2.379745990037918091e-01,-3.248265981674194336e-01,7.480125129222869873e-02,-3.496477007865905762e-01,-3.224338293075561523e-01,2.296755611896514893e-01,-1.373211741447448730e-01,-2.629740862175822258e-03
1.142321527004241943e-01,2.236782014369964600e-01,-2.000271081924438477e-01,-1.656419634819030762e-01,-4.845696389675140381e-01,5.365943536162376404e-02,-1.364265829324722290e-01,-1.995363980531692505e-01,-2.470287680625915527e-02,-5.776722431182861328e-01
-2.153103798627853394e-01,4.200988411903381348e-01,-2.090394943952560425e-01,9.130437672138214111e-02,3.059994876384735107e-01,1.710388958454132080e-01,5.536870285868644714e-02,-1.009344458580017090e-01,1.412929445505142212e-01,-3.484473749995231628e-02
-3.902557492256164551e-01,-4.095720872282981873e-02,-3.833333253860473633e-01,2.244649827480316162e-01,-4.475750923156738281e-01,-2.396250665187835693e-01,-2.216563224792480469e-01,-4.576683938503265381e-01,-5.315548181533813477e-01,-2.017930746078491211e-01
-3.234345316886901855e-01,-3.567899763584136963e-01,1.124403476715087891e-01,-1.426826566457748413e-01,-1.946360915899276733e-01,2.828932106494903564e-01,4.351475834846496582e-02,1.894156932830810547e-01,3.169309198856353760e-01,-1.377355605363845825e-01
1.157467365264892578e-01,9.892071783542633057e-02,-4.544364511966705322e-01,-3.356464505195617676e-01,-4.555127322673797607e-01,7.046246528625488281e-02,-1.903125792741775513e-01,2.217428758740425110e-02,3.277194797992706299e-01,-3.108414113521575928e-01
2.024822235107421875e-01,3.165980279445648193e-01,6.577229499816894531e-02,-2.309114784002304077e-01,-2.961937189102172852e-01,-4.010847210884094238e-01,-1.804612278938293457e-01,2.151889204978942871e-01,-1.807519346475601196e-01,1.096421154215931892e-03
-4.813539385795593262e-01,-3.572459816932678223e-01,-4.201172292232513428e-01,-1.771374791860580444e-01,-2.100030630826950073e-01,3.775297999382019043e-01,3.368955254554748535e-01,-2.596356868743896484e-01,-2.046300172805786133e-01,3.981461822986602783e-01
-2.017451263964176178e-02,-2.717969715595245361e-01,1.561560034751892090e-01,2.703268826007843018e-01,1.952694952487945557e-01,1.140610780566930771e-02,-2.614893615245819092e-01,3.209036290645599365e-01,1.566730737686157227e-01,2.380344867706298828e-01
-2.101587355136871338e-01,1.906974613666534424e-01,-2.832585573196411133e-02,2.033095061779022217e-01,3.501479029655456543e-01,-2.341886162757873535e-01,-2.346282601356506348e-01,-3.341951370239257812e-01,1.338055431842803955e-01,1.308381408452987671e-01
1.170761287212371826e-01,2.277980893850326538e-01,-1.313295513391494751e-01,-4.080266654491424561e-01,-3.296316266059875488e-01,-2.013375461101531982e-01,-3.427088856697082520e-01,-4.244355261325836182e-01,-4.315113648772239685e-02,-4.342511892318725586e-01
-2.261832654476165771e-01,-1.665415242314338684e-02,-1.085140407085418701e-01,-1.898624300956726074e-01,1.460781097412109375e-01,1.888617724180221558e-01,-6.445816159248352051e-02,3.418886661529541016e-01,2.404045462608337402e-01,1.960535049438476562e-01
4.326870739459991455e-01,-2.840742766857147217e-01,-4.304108023643493652e-01,4.442208707332611084e-01,-2.257607281208038330e-01,2.173844873905181885e-01,-3.440991044044494629e-02,2.149800658226013184e-01,-3.059609532356262207e-01,-3.345646560192108154e-01
-1.685693860054016113e-02,2.320830374956130981e-01,3.949840366840362549e-01,2.259216904640197754e-01,4.202819764614105225e-01,-1.221987046301364899e-02,9.581980109214782715e-02,4.480779767036437988e-01,2.057653516530990601e-01,-3.037782758474349976e-02
-4.176537394523620605e-01,1.539400815963745117e-01,-1.210561096668243408e-01,3.576598167419433594e-01,-3.736399114131927490e-01,9.001456201076507568e-02,-2.985227704048156738e-01,2.464663237333297729e-01,6.109306216239929199e-02,-3.308469057083129883e-02
-2.770653367042541504e-01,4.380189776420593262e-01,2.360414862632751465e-01,-2.416186332702636719e-01,3.530980348587036133e-01,1.536628007888793945e-01,-3.746781349182128906e-01,-5.023347139358520508e-01,1.477140486240386963e-01,2.142977714538574219e-01
